0.00000	0.00000
1.00000	0.22510
2.00000	0.44390
3.00000	0.65040
4.00000	0.83920
5.00000	1.00580
6.00000	1.14670
7.00000	1.25980
8.00000	1.34420
9.00000	1.40040
10.00000	1.42990
11.00000	1.43550
12.00000	1.42080
13.00000	1.39000
14.00000	1.34770
15.00000	1.29840
16.00000	1.24660
17.00000	1.19590
18.00000	1.14950
19.00000	1.10960
20.00000	1.07720
21.00000	1.05250
22.00000	1.03460
23.00000	1.02170
24.00000	1.01120
25.00000	1.00000
26.00000	0.98490
27.00000	0.96260
28.00000	0.93000
29.00000	0.88470
30.00000	0.82490
31.00000	0.75000
32.00000	0.66020
33.00000	0.55670
34.00000	0.44210
35.00000	0.31960
36.00000	0.19340
37.00000	0.06800
38.00000	-0.05170
39.00000	-0.16060
40.00000	-0.25430
41.00000	-0.32870
42.00000	-0.38070
43.00000	-0.40830
44.00000	-0.41050
45.00000	-0.38780
46.00000	-0.34180
47.00000	-0.27570
48.00000	-0.19330
49.00000	-0.09960
50.00000	-0.00000
51.00000	0.09950
52.00000	0.19330
53.00000	0.27570
54.00000	0.34180
55.00000	0.38770
56.00000	0.41050
57.00000	0.40830
58.00000	0.38070
59.00000	0.32870
60.00000	0.25430
61.00000	0.16060
62.00000	0.05170
63.00000	-0.06790
64.00000	-0.19330
65.00000	-0.31960
66.00000	-0.44210
67.00000	-0.55670
68.00000	-0.66010
69.00000	-0.75000
70.00000	-0.82490
71.00000	-0.88470
72.00000	-0.93000
73.00000	-0.96260
74.00000	-0.98490
75.00000	-1.00000
76.00000	-1.01120
77.00000	-1.02170
78.00000	-1.03460
79.00000	-1.05250
80.00000	-1.07720
81.00000	-1.10950
82.00000	-1.14950
83.00000	-1.19590
84.00000	-1.24650
85.00000	-1.29840
86.00000	-1.34770
87.00000	-1.39000
88.00000	-1.42080
89.00000	-1.43550
90.00000	-1.42990
91.00000	-1.40040
92.00000	-1.34420
93.00000	-1.25980
94.00000	-1.14670
95.00000	-1.00580
96.00000	-0.83920
97.00000	-0.65040
98.00000	-0.44400
99.00000	-0.22510
100.00000	-0.00000
101.00000	0.22510
102.00000	0.44390
103.00000	0.65040
104.00000	0.83920
105.00000	1.00580
106.00000	1.14670
107.00000	1.25980
108.00000	1.34420
109.00000	1.40040
110.00000	1.42990
111.00000	1.43550
112.00000	1.42080
113.00000	1.39000
114.00000	1.34770
115.00000	1.29840
116.00000	1.24660
117.00000	1.19590
118.00000	1.14950
119.00000	1.10960
120.00000	1.07720
121.00000	1.05250
122.00000	1.03460
123.00000	1.02170
124.00000	1.01120
125.00000	1.00000
126.00000	0.98490
127.00000	0.96260
128.00000	0.93000
129.00000	0.88470
130.00000	0.82490
131.00000	0.75000
132.00000	0.66020
133.00000	0.55670
134.00000	0.44210
135.00000	0.31960
136.00000	0.19340
137.00000	0.06800
138.00000	-0.05170
139.00000	-0.16060
140.00000	-0.25430
141.00000	-0.32870
142.00000	-0.38070
143.00000	-0.40830
144.00000	-0.41050
145.00000	-0.38780
146.00000	-0.34180
147.00000	-0.27570
148.00000	-0.19330
149.00000	-0.09960
150.00000	-0.00000
151.00000	0.09950
152.00000	0.19330
153.00000	0.27570
154.00000	0.34180
155.00000	0.38770
156.00000	0.41050
157.00000	0.40830
158.00000	0.38070
159.00000	0.32870
160.00000	0.25430
161.00000	0.16060
162.00000	0.05170
163.00000	-0.06790
164.00000	-0.19330
165.00000	-0.31960
166.00000	-0.44210
167.00000	-0.55670
168.00000	-0.66010
169.00000	-0.75000
170.00000	-0.82490
171.00000	-0.88460
172.00000	-0.93000
173.00000	-0.96260
174.00000	-0.98490
175.00000	-1.00000
176.00000	-1.01120
177.00000	-1.02170
178.00000	-1.03460
179.00000	-1.05250
180.00000	-1.07720
181.00000	-1.10950
182.00000	-1.14950
183.00000	-1.19590
184.00000	-1.24650
185.00000	-1.29840
186.00000	-1.34770
187.00000	-1.39000
188.00000	-1.42080
189.00000	-1.43550
190.00000	-1.42990
191.00000	-1.40040
192.00000	-1.34420
193.00000	-1.25980
194.00000	-1.14670
195.00000	-1.00580
196.00000	-0.83930
197.00000	-0.65050
198.00000	-0.44400
199.00000	-0.22520
200.00000	-0.00000
201.00000	0.22510
202.00000	0.44390
203.00000	0.65040
204.00000	0.83920
205.00000	1.00580
206.00000	1.14670
207.00000	1.25980
208.00000	1.34420
209.00000	1.40040
210.00000	1.42990
211.00000	1.43550
212.00000	1.42080
213.00000	1.39000
214.00000	1.34770
215.00000	1.29840
216.00000	1.24660
217.00000	1.19590
218.00000	1.14950
219.00000	1.10960
220.00000	1.07720
221.00000	1.05250
222.00000	1.03460
223.00000	1.02170
224.00000	1.01120
225.00000	1.00000
226.00000	0.98490
227.00000	0.96260
228.00000	0.93000
229.00000	0.88470
230.00000	0.82490
231.00000	0.75000
232.00000	0.66020
233.00000	0.55670
234.00000	0.44210
235.00000	0.31960
236.00000	0.19340
237.00000	0.06800
238.00000	-0.05160
239.00000	-0.16060
240.00000	-0.25430
241.00000	-0.32870
242.00000	-0.38070
243.00000	-0.40830
244.00000	-0.41050
245.00000	-0.38780
246.00000	-0.34180
247.00000	-0.27570
248.00000	-0.19330
249.00000	-0.09960
250.00000	-0.00000
251.00000	0.09950
252.00000	0.19330
253.00000	0.27570
254.00000	0.34180
255.00000	0.38770
256.00000	0.41050
257.00000	0.40830
258.00000	0.38070
259.00000	0.32870
260.00000	0.25430
261.00000	0.16060
262.00000	0.05170
263.00000	-0.06790
264.00000	-0.19330
265.00000	-0.31960
266.00000	-0.44210
267.00000	-0.55670
268.00000	-0.66010
269.00000	-0.75000
270.00000	-0.82490
271.00000	-0.88460
272.00000	-0.93000
273.00000	-0.96260
274.00000	-0.98490
275.00000	-1.00000
276.00000	-1.01110
277.00000	-1.02170
278.00000	-1.03460
279.00000	-1.05250
280.00000	-1.07720
281.00000	-1.10950
282.00000	-1.14950
283.00000	-1.19590
284.00000	-1.24650
285.00000	-1.29840
286.00000	-1.34770
287.00000	-1.39000
288.00000	-1.42080
289.00000	-1.43550
290.00000	-1.42990
291.00000	-1.40040
292.00000	-1.34430
293.00000	-1.25990
294.00000	-1.14680
295.00000	-1.00580
296.00000	-0.83930
297.00000	-0.65050
298.00000	-0.44400
299.00000	-0.22520
300.00000	-0.00010
301.00000	0.22510
302.00000	0.44390
303.00000	0.65040
304.00000	0.83920
305.00000	1.00570
306.00000	1.14670
307.00000	1.25980
308.00000	1.34420
309.00000	1.40030
310.00000	1.42990
311.00000	1.43550
312.00000	1.42080
313.00000	1.39000
314.00000	1.34770
315.00000	1.29840
316.00000	1.24660
317.00000	1.19590
318.00000	1.14950
319.00000	1.10960
320.00000	1.07720
321.00000	1.05250
322.00000	1.03460
323.00000	1.02170
324.00000	1.01120
325.00000	1.00000
326.00000	0.98490
327.00000	0.96260
328.00000	0.93000
329.00000	0.88470
330.00000	0.82490
331.00000	0.75000
332.00000	0.66020
333.00000	0.55680
334.00000	0.44210
335.00000	0.31970
336.00000	0.19340
337.00000	0.06800
338.00000	-0.05160
339.00000	-0.16060
340.00000	-0.25430
341.00000	-0.32870
342.00000	-0.38070
343.00000	-0.40830
344.00000	-0.41050
345.00000	-0.38780
346.00000	-0.34190
347.00000	-0.27570
348.00000	-0.19330
349.00000	-0.09960
350.00000	-0.00000
351.00000	0.09950
352.00000	0.19320
353.00000	0.27560
354.00000	0.34180
355.00000	0.38770
356.00000	0.41050
357.00000	0.40830
358.00000	0.38070
359.00000	0.32870
360.00000	0.25430
361.00000	0.16070
362.00000	0.05170
363.00000	-0.06790
364.00000	-0.19330
365.00000	-0.31960
366.00000	-0.44210
367.00000	-0.55670
368.00000	-0.66010
369.00000	-0.75000
370.00000	-0.82490
371.00000	-0.88460
372.00000	-0.92990
373.00000	-0.96250
374.00000	-0.98490
375.00000	-1.00000
376.00000	-1.01110
377.00000	-1.02170
378.00000	-1.03460
379.00000	-1.05250
380.00000	-1.07720
381.00000	-1.10950
382.00000	-1.14950
383.00000	-1.19590
384.00000	-1.24650
385.00000	-1.29840
386.00000	-1.34770
387.00000	-1.39000
388.00000	-1.42080
389.00000	-1.43550
390.00000	-1.42990
391.00000	-1.40040
392.00000	-1.34430
393.00000	-1.25990
394.00000	-1.14680
395.00000	-1.00580
396.00000	-0.83930
397.00000	-0.65050
398.00000	-0.44400
399.00000	-0.22520
400.00000	-0.00010
401.00000	0.22500
402.00000	0.44390
403.00000	0.65040
404.00000	0.83920
405.00000	1.00570
406.00000	1.14670
407.00000	1.25980
408.00000	1.34420
409.00000	1.40040
410.00000	1.42990
411.00000	1.43550
412.00000	1.42080
413.00000	1.39000
414.00000	1.34770
415.00000	1.29840
416.00000	1.24660
417.00000	1.19590
418.00000	1.14950
419.00000	1.10960
420.00000	1.07720
421.00000	1.05250
422.00000	1.03460
423.00000	1.02170
424.00000	1.01120
425.00000	1.00000
426.00000	0.98490
427.00000	0.96260
428.00000	0.93000
429.00000	0.88460
430.00000	0.82490
431.00000	0.75000
432.00000	0.66010
433.00000	0.55670
434.00000	0.44210
435.00000	0.31960
436.00000	0.19330
437.00000	0.06790
438.00000	-0.05170
439.00000	-0.16070
440.00000	-0.25430
441.00000	-0.32870
442.00000	-0.38070
443.00000	-0.40830
444.00000	-0.41050
445.00000	-0.38770
446.00000	-0.34180
447.00000	-0.27560
448.00000	-0.19320
449.00000	-0.09950
450.00000	0.00010
451.00000	0.09960
452.00000	0.19330
453.00000	0.27570
454.00000	0.34190
455.00000	0.38780
