373	0.91496
374	0.92718
375	0.93848
376	0.94886
377	0.9583
378	0.9668
379	0.97435
380	0.98093
381	0.98655
382	0.9912
383	0.99486
384	0.99755
385	0.99926
386	0.99997
387	0.99971
388	0.99845
389	0.99622
390	0.993
391	0.9888
392	0.98363
393	0.97749
394	0.97038
395	0.96232
396	0.9533
397	0.94335
398	0.93247
399	0.92067
400	0.90796
401	0.89436
402	0.87987
403	0.86452
404	0.84832
405	0.83128
406	0.81342
407	0.79475
408	0.77531
409	0.7551
410	0.73414
411	0.71246
412	0.69008
413	0.66702
414	0.6433
415	0.61895
416	0.59398
417	0.56843
418	0.54233
419	0.51568
420	0.48853
421	0.46089
422	0.43281
423	0.40429
424	0.37538
425	0.34609
426	0.31647
427	0.28653
428	0.25631
429	0.22584
430	0.19515
431	0.16426
432	0.13321
433	0.10203
434	0.07075
435	0.0394
436	0.00801
437	-0.02339
438	-0.05476
439	-0.08609
440	-0.11732
441	-0.14844
442	-0.17941
443	-0.21021
444	-0.2408
445	-0.27115
446	-0.30124
447	-0.33103
448	-0.36049
449	-0.3896
450	-0.41832
451	-0.44663
452	-0.4745
453	-0.5019
454	-0.52881
455	-0.55519
456	-0.58103
457	-0.6063
458	-0.63097
459	-0.65501
460	-0.67841
461	-0.70114
462	-0.72318
463	-0.74451
464	-0.7651
465	-0.78494
466	-0.80401
467	-0.82228
468	-0.83974
469	-0.85637
470	-0.87216
471	-0.88709
472	-0.90115
473	-0.91431
474	-0.92658
475	-0.93793
476	-0.94836
477	-0.95785
478	-0.96639
479	-0.97399
480	-0.98062
481	-0.98629
482	-0.99098
483	-0.9947
484	-0.99744
485	-0.99919
486	-0.99996
487	-0.99974
488	-0.99854
489	-0.99635
490	-0.99318
491	-0.98903
492	-0.98391
493	-0.97782
494	-0.97076
495	-0.96274
496	-0.95378
497	-0.94387
498	-0.93304
499	-0.92128
500	-0.90862
501	-0.89506
502	-0.88062
503	-0.86531
504	-0.84914
505	-0.83214
506	-0.81432
507	-0.7957
508	-0.77629
509	-0.75612
510	-0.7352
511	-0.71355
512	-0.69121
513	-0.66818
514	-0.64449
515	-0.62017
516	-0.59523
517	-0.56971
518	-0.54363
519	-0.51701
520	-0.48988
521	-0.46227
522	-0.4342
523	-0.4057
524	-0.37681
525	-0.34754
526	-0.31793
527	-0.28801
528	-0.2578
529	-0.22734
530	-0.19665
531	-0.16578
532	-0.13473
533	-0.10356
534	-0.07228
535	-0.04093
536	-0.00954
537	0.02186
538	0.05324
539	0.08456
540	0.1158
541	0.14693
542	0.17791
543	0.20872
544	0.23932
545	0.26968
546	0.29978
547	0.32959
548	0.35907
549	0.38819
550	0.41693
551	0.44526
552	0.47316
553	0.50058
554	0.52751
555	0.55393
556	0.57979
557	0.60509
558	0.62978
559	0.65386
560	0.67729
561	0.70006
562	0.72213
563	0.74349
564	0.76412
565	0.784
566	0.8031
567	0.82141
568	0.83891
569	0.85559
570	0.87142
571	0.88639
572	0.90049
573	0.91369
574	0.926
575	0.9374
576	0.94787
577	0.95741
578	0.966
579	0.97364
580	0.98032
581	0.98604
582	0.99078
583	0.99454
584	0.99733
585	0.99913
586	0.99995
587	0.99978
588	0.99862
589	0.99648
590	0.99336
591	0.98926
592	0.98418
593	0.97813
594	0.97112
595	0.96315
596	0.95424
597	0.94438
598	0.93359
599	0.92187
600	0.90925
601	0.89574
602	0.88134
603	0.86607
604	0.84995
605	0.83299
606	0.81521
607	0.79662
608	0.77725
609	0.75711
610	0.73623
611	0.71462
612	0.69231
613	0.66931
614	0.64565
615	0.62136
616	0.59646
617	0.57096
618	0.54491
619	0.51831
620	0.49121
621	0.46362
622	0.43557
623	0.4071
624	0.37822
625	0.34897
626	0.31938
627	0.28947
628	0.25927
629	0.22882
630	0.19815
631	0.16728
632	0.13624
633	0.10507
634	0.0738
635	0.04245
636	0.01106
637	-0.02033
638	-0.05171
639	-0.08304
640	-0.11429
641	-0.14542
642	-0.17641
643	-0.20723
644	-0.23784
645	-0.26822
646	-0.29833
647	-0.32815
648	-0.35764
649	-0.38679
650	-0.41555
651	-0.4439
652	-0.47181
653	-0.49926
654	-0.52622
655	-0.55266
656	-0.57855
657	-0.60387
658	-0.6286
659	-0.65271
660	-0.67617
661	-0.69897
662	-0.72107
663	-0.74247
664	-0.76314
665	-0.78305
666	-0.80219
667	-0.82054
668	-0.83808
669	-0.8548
670	-0.87067
671	-0.88568
672	-0.89982
673	-0.91307
674	-0.92543
675	-0.93687
676	-0.94738
677	-0.95697
678	-0.96561
679	-0.97329
680	-0.98002
681	-0.98578
682	-0.99057
683	-0.99438
684	-0.99722
685	-0.99907
686	-0.99993
687	-0.99981
688	-0.9987
689	-0.99661
690	-0.99353
691	-0.98948
692	-0.98445
693	-0.97845
694	-0.97149
695	-0.96356
696	-0.95469
697	-0.94488
698	-0.93413
699	-0.92246
700	-0.90989
701	-0.89641
702	-0.88206
703	-0.86683
704	-0.85075
705	-0.83383
706	-0.81609
707	-0.79754
708	-0.77821
709	-0.75811
710	-0.73726
711	-0.71569
712	-0.69341
713	-0.67044
714	-0.64682
715	-0.62256
716	-0.59768
717	-0.57221
718	-0.54618
719	-0.51962
720	-0.49254
721	-0.46497
722	-0.43694
723	-0.40849
724	-0.37963
725	-0.3504
726	-0.32082
727	-0.29093
728	-0.26075
729	-0.23031
730	-0.19964
731	-0.16878
732	-0.13775
733	-0.10659
734	-0.07532
735	-0.04398
736	-0.01259
737	0.01881
738	0.05019
739	0.08152
740	0.11277
741	0.14391
742	0.17491
743	0.20574
744	0.23636
745	0.26675
746	0.29687
747	0.32671
748	0.35622
749	0.38538
750	0.41416
751	0.44253
752	0.47047
753	0.49794
754	0.52492
755	0.55138
756	0.5773
757	0.60266
758	0.62741
759	0.65155
760	0.67505
761	0.69788
762	0.72002
763	0.74145
764	0.76215
765	0.7821
766	0.80128
767	0.81967
768	0.83725
769	0.854
770	0.86992
771	0.88497
772	0.89916
773	0.91245
774	0.92485
775	0.93633
776	0.94689
777	0.95652
778	0.96521
779	0.97294
780	0.97972
781	0.98552
782	0.99036
783	0.99422
784	0.9971
785	0.999
786	0.99991
787	0.99984
788	0.99878
789	0.99673
790	0.99371
791	0.9897
792	0.98472
793	0.97876
794	0.97185
795	0.96397
796	0.95514
797	0.94537
798	0.93467
799	0.92305
800	0.91052
801	0.89709
802	0.88278
803	0.86759
804	0.85155
805	0.83467
806	0.81697
807	0.79846
808	0.77917
809	0.7591
810	0.73829
811	0.71675
812	0.6945
813	0.67157
814	0.64798
815	0.62375
816	0.5989
817	0.57346
818	0.54746
819	0.52092
820	0.49386
821	0.46632
822	0.43832
823	0.40988
824	0.38104
825	0.35183
826	0.32226
827	0.29239
828	0.26222
829	0.23179
830	0.20114
831	0.17028
832	0.13926
833	0.1081
834	0.07684
835	0.0455
836	0.01411
837	-0.01729
838	-0.04867
839	-0.08
840	-0.11126
841	-0.1424
842	-0.17341
843	-0.20424
844	-0.23488
845	-0.26528
846	-0.29542
847	-0.32527
848	-0.35479
849	-0.38397
850	-0.41277
851	-0.44116
852	-0.46912
853	-0.49662
854	-0.52362
855	-0.55011
856	-0.57606
857	-0.60144
858	-0.62622
859	-0.65039
860	-0.67392
861	-0.69678
862	-0.71896
863	-0.74043
864	-0.76116
865	-0.78115
866	-0.80037
867	-0.81879
868	-0.83641
869	-0.85321
870	-0.86916
871	-0.88426
872	-0.89849
873	-0.91183
874	-0.92427
875	-0.9358
876	-0.9464
877	-0.95608
878	-0.96481
879	-0.97259
880	-0.97941
881	-0.98526
882	-0.99015
883	-0.99406
884	-0.99698
885	-0.99893
886	-0.99989
887	-0.99986
888	-0.99885
889	-0.99686
890	-0.99388
891	-0.98992
892	-0.98498
893	-0.97908
894	-0.9722
895	-0.96437
896	-0.95559
897	-0.94587
898	-0.93521
899	-0.92364
900	-0.91115
901	-0.89776
902	-0.88349
903	-0.86835
904	-0.85235
905	-0.83551
906	-0.81785
907	-0.79938
908	-0.78012
909	-0.76009
910	-0.73932
911	-0.71781
912	-0.6956
913	-0.6727
914	-0.64914
915	-0.62494
916	-0.60012
917	-0.57471
918	-0.54874
919	-0.52222
920	-0.49519
921	-0.46767
922	-0.43969
923	-0.41127
924	-0.38245
925	-0.35325
926	-0.32371
927	-0.29384
928	-0.26369
929	-0.23327
930	-0.20263
931	-0.17179
932	-0.14077
933	-0.10962
934	-0.07836
935	-0.04702
936	-0.01564
937	0.01576
938	0.04714
939	0.07848
940	0.10974
941	0.14089
942	0.17191
943	0.20275
944	0.23339
945	0.26381
946	0.29396
947	0.32382
948	0.35337
949	0.38256
950	0.41138
951	0.4398
952	0.46778
953	0.49529
954	0.52232
955	0.54884
956	0.57481
957	0.60022
958	0.62503
959	0.64923
960	0.67279
961	0.69568
962	0.71789
963	0.73939
964	0.76016
965	0.78019
966	0.79944
967	0.81791
968	0.83556
969	0.8524
970	0.8684
971	0.88353
972	0.8978
973	0.91119
974	0.92367
975	0.93525
976	0.9459
977	0.95562
978	0.9644
979	0.97222
980	0.97909
981	0.98499
982	0.98993
983	0.99388
984	0.99686
985	0.99885
986	0.99986
987	0.99989
988	0.99893
989	0.99698
990	0.99405
991	0.99014
992	0.98526
993	0.9794
994	0.97258
995	0.9648
996	0.95606
997	0.94639
998	0.93578
999	0.92425
1000	0.91181
